Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;Wir Bürger (2021: LKR);23;1;;;;;;;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;Wir Bürger (2021: LKR);23;2;31;0,019259;31;0,019259;0;0;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;PdF;24;1;;;;;;;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;PdF;24;2;50;0,031062;50;0,031062;0;0;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;LfK;25;1;;;;;;;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;LfK;25;2;166;0,103127;166;0,103127;0;0;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;Team Todenhöfer;26;1;;;;;;;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;Team Todenhöfer;26;2;1393;0,8654;1393;0,8654;0;0;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;Volt;27;1;;;;;;;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Partei;Volt;27;2;480;0,2982;480;0,2982;0;0;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Einzelbewerber/Wählergruppe;EB: Herbert;28;1;120;0,074737;120;0,074737;0;0;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;Einzelbewerber/Wählergruppe;EB: Herbert;28;2;;;;;;;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;26.09.2021;Wahlkreis;108;Neuss I;LAND;05;System-Gruppe;Übrige;1000;2;;;0;0;;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;System-Gruppe;Wahlberechtigte;-4;;185185;;185185;;0;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;System-Gruppe;Wählende;-3;;129646;70,00891;129646;70,00891;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;System-Gruppe;Ungültige;-2;1;1707;1,316662;1707;1,316662;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;System-Gruppe;Ungültige;-2;2;1241;0,957222;1241;0,957222;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;System-Gruppe;Gültige;-1;1;127939;98,683338;127939;98,683338;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;System-Gruppe;Gültige;-1;2;128405;99,042778;128405;99,042778;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;CDU;1;1;45550;35,602905;45550;35,602905;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;CDU;1;2;36555;28,468518;36555;28,468518;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;SPD;2;1;37548;29,348361;37548;29,348361;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;SPD;2;2;34877;27,161715;34877;27,161715;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;FDP;3;1;10957;8,564238;10957;8,564238;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;FDP;3;2;15459;12,039251;15459;12,039251;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;AfD;4;1;9915;7,749787;9915;7,749787;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;AfD;4;2;9641;7,508275;9641;7,508275;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;GRÜNE;5;1;17302;13,523632;17302;13,523632;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;GRÜNE;5;2;18166;14,147424;18166;14,147424;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;DIE LINKE;6;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;DIE LINKE;6;2;4927;3,837078;4927;3,837078;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Die PARTEI;7;1;3105;2,426938;3105;2,426938;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Die PARTEI;7;2;1562;1,216464;1562;1,216464;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Tierschutzpartei;8;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Tierschutzpartei;8;2;2013;1,567696;2013;1,567696;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;PIRATEN;9;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;PIRATEN;9;2;467;0,363693;467;0,363693;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;FREIE WÄHLER;10;1;1422;1,111467;1422;1,111467;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;FREIE WÄHLER;10;2;850;0,661968;850;0,661968;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;HEIMAT (2021: NPD);11;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;HEIMAT (2021: NPD);11;2;190;0,147969;190;0,147969;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;ÖDP;12;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;ÖDP;12;2;111;0,086445;111;0,086445;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;V-Partei³;13;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;V-Partei³;13;2;122;0,095012;122;0,095012;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Verjüngungsforschung (2021: Gesundheitsforschung);14;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Verjüngungsforschung (2021: Gesundheitsforschung);14;2;166;0,129278;166;0,129278;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;MLPD;15;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;MLPD;15;2;24;0,018691;24;0,018691;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Die Humanisten;16;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Die Humanisten;16;2;109;0,084888;109;0,084888;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;DKP;17;1;319;0,249338;319;0,249338;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;DKP;17;2;86;0,066976;86;0,066976;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;SGP;18;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;SGP;18;2;12;0,009345;12;0,009345;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;dieBasis;19;1;1821;1,423335;1821;1,423335;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;dieBasis;19;2;1343;1,045909;1343;1,045909;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Bündnis C;20;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Bündnis C;20;2;33;0,0257;33;0,0257;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;du.;21;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;du.;21;2;74;0,05763;74;0,05763;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;LIEBE;22;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;LIEBE;22;2;211;0,164324;211;0,164324;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Wir Bürger (2021: LKR);23;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Wir Bürger (2021: LKR);23;2;22;0,017133;22;0,017133;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;PdF;24;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;PdF;24;2;49;0,038161;49;0,038161;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;LfK;25;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;LfK;25;2;119;0,092676;119;0,092676;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Team Todenhöfer;26;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Team Todenhöfer;26;2;907;0,706359;907;0,706359;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Volt;27;1;;;;;;;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;Partei;Volt;27;2;310;0,241424;310;0,241424;0;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;26.09.2021;Wahlkreis;109;Mönchengladbach;LAND;05;System-Gruppe;Übrige;1000;2;;;0;0;;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;System-Gruppe;Wahlberechtigte;-4;;200048;;200048;;0;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;System-Gruppe;Wählende;-3;;155726;77,844317;155726;77,844317;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;System-Gruppe;Ungültige;-2;1;1520;0,976073;1520;0,976073;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;System-Gruppe;Ungültige;-2;2;1132;0,726918;1132;0,726918;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;System-Gruppe;Gültige;-1;1;154206;99,023927;154206;99,023927;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;System-Gruppe;Gültige;-1;2;154594;99,273082;154594;99,273082;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;CDU;1;1;51500;33,396885;51500;33,396885;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;CDU;1;2;45635;29,519257;45635;29,519257;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;SPD;2;1;39253;25,454911;39253;25,454911;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;SPD;2;2;39407;25,49064;39407;25,49064;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;FDP;3;1;18781;12,179163;18781;12,179163;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;FDP;3;2;22069;14,275457;22069;14,275457;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;AfD;4;1;9150;5,933621;9150;5,933621;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;AfD;4;2;9342;6,042925;9342;6,042925;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;GRÜNE;5;1;24383;15,811966;24383;15,811966;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;GRÜNE;5;2;24014;15,533591;24014;15,533591;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;DIE LINKE;6;1;4319;2,800799;4319;2,800799;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;DIE LINKE;6;2;4680;3,027284;4680;3,027284;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Die PARTEI;7;1;2918;1,892274;2918;1,892274;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Die PARTEI;7;2;1610;1,041438;1610;1,041438;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Tierschutzpartei;8;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Tierschutzpartei;8;2;2111;1,365512;2111;1,365512;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;PIRATEN;9;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;PIRATEN;9;2;580;0,375176;580;0,375176;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;FREIE WÄHLER;10;1;1980;1,283997;1980;1,283997;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;FREIE WÄHLER;10;2;981;0,634565;981;0,634565;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;HEIMAT (2021: NPD);11;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;HEIMAT (2021: NPD);11;2;108;0,06986;108;0,06986;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;ÖDP;12;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;ÖDP;12;2;117;0,075682;117;0,075682;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;V-Partei³;13;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;V-Partei³;13;2;119;0,076976;119;0,076976;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Verjüngungsforschung (2021: Gesundheitsforschung);14;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Verjüngungsforschung (2021: Gesundheitsforschung);14;2;155;0,100263;155;0,100263;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;MLPD;15;1;163;0,105703;163;0,105703;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;MLPD;15;2;44;0,028462;44;0,028462;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Die Humanisten;16;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Die Humanisten;16;2;103;0,066626;103;0,066626;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;DKP;17;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;DKP;17;2;45;0,029109;45;0,029109;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;SGP;18;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;SGP;18;2;16;0,01035;16;0,01035;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;dieBasis;19;1;1759;1,140682;1759;1,140682;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;dieBasis;19;2;1528;0,988395;1528;0,988395;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Bündnis C;20;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Bündnis C;20;2;94;0,060804;94;0,060804;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;du.;21;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;du.;21;2;65;0,042046;65;0,042046;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;LIEBE;22;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;LIEBE;22;2;201;0,130018;201;0,130018;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Wir Bürger (2021: LKR);23;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Wir Bürger (2021: LKR);23;2;33;0,021346;33;0,021346;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;PdF;24;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;PdF;24;2;36;0,023287;36;0,023287;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;LfK;25;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;LfK;25;2;147;0,095088;147;0,095088;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Team Todenhöfer;26;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Team Todenhöfer;26;2;975;0,630684;975;0,630684;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Volt;27;1;;;;;;;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;Partei;Volt;27;2;379;0,245158;379;0,245158;0;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;26.09.2021;Wahlkreis;110;Krefeld I – Neuss II;LAND;05;System-Gruppe;Übrige;1000;2;;;0;0;;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;System-Gruppe;Wahlberechtigte;-4;;227166;;227166;;0;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;System-Gruppe;Wählende;-3;;175085;77,073594;175085;77,073594;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;System-Gruppe;Ungültige;-2;1;1740;0,993803;1740;0,993803;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;System-Gruppe;Ungültige;-2;2;1333;0,761344;1333;0,761344;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;System-Gruppe;Gültige;-1;1;173345;99,006197;173345;99,006197;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;System-Gruppe;Gültige;-1;2;173752;99,238656;173752;99,238656;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;CDU;1;1;62123;35,83778;62123;35,83778;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;CDU;1;2;52896;30,443391;52896;30,443391;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;SPD;2;1;47806;27,578528;47806;27,578528;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;SPD;2;2;46375;26,69034;46375;26,69034;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;FDP;3;1;15140;8,734028;15140;8,734028;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;FDP;3;2;22281;12,82345;22281;12,82345;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;AfD;4;1;10312;5,94883;10312;5,94883;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;AfD;4;2;10357;5,960795;10357;5,960795;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;GRÜNE;5;1;24394;14,072514;24394;14,072514;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;GRÜNE;5;2;25673;14,775657;25673;14,775657;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;DIE LINKE;6;1;5558;3,206323;5558;3,206323;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;DIE LINKE;6;2;5203;2,994498;5203;2,994498;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Die PARTEI;7;1;3819;2,203121;3819;2,203121;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Die PARTEI;7;2;2140;1,23164;2140;1,23164;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Tierschutzpartei;8;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Tierschutzpartei;8;2;2618;1,506745;2618;1,506745;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;PIRATEN;9;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;PIRATEN;9;2;632;0,363737;632;0,363737;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;FREIE WÄHLER;10;1;2253;1,29972;2253;1,29972;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;FREIE WÄHLER;10;2;1327;0,763732;1327;0,763732;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;HEIMAT (2021: NPD);11;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;HEIMAT (2021: NPD);11;2;140;0,080575;140;0,080575;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;ÖDP;12;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;ÖDP;12;2;183;0,105323;183;0,105323;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;V-Partei³;13;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;V-Partei³;13;2;120;0,069064;120;0,069064;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Verjüngungsforschung (2021: Gesundheitsforschung);14;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Verjüngungsforschung (2021: Gesundheitsforschung);14;2;197;0,11338;197;0,11338;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;MLPD;15;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;MLPD;15;2;31;0,017842;31;0,017842;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Die Humanisten;16;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Die Humanisten;16;2;133;0,076546;133;0,076546;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;DKP;17;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;DKP;17;2;22;0,012662;22;0,012662;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;SGP;18;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;SGP;18;2;12;0,006906;12;0,006906;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;dieBasis;19;1;1940;1,119155;1940;1,119155;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;dieBasis;19;2;1808;1,040564;1808;1,040564;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Bündnis C;20;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Bündnis C;20;2;93;0,053525;93;0,053525;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;du.;21;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;du.;21;2;82;0,047194;82;0,047194;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;LIEBE;22;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;LIEBE;22;2;228;0,131222;228;0,131222;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Wir Bürger (2021: LKR);23;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Wir Bürger (2021: LKR);23;2;33;0,018993;33;0,018993;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;PdF;24;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;PdF;24;2;54;0,031079;54;0,031079;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;LfK;25;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;LfK;25;2;155;0,089208;155;0,089208;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Team Todenhöfer;26;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Team Todenhöfer;26;2;582;0,33496;582;0,33496;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Volt;27;1;;;;;;;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;Partei;Volt;27;2;377;0,216976;377;0,216976;0;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;26.09.2021;Wahlkreis;111;Viersen;LAND;05;System-Gruppe;Übrige;1000;2;;;0;0;;0;
BT;26.09.2021;Wahlkreis;112;Kleve;LAND;05;System-Gruppe;Wahlberechtigte;-4;;225463;;225463;;0;;
BT;26.09.2021;Wahlkreis;112;Kleve;LAND;05;System-Gruppe;Wählende;-3;;171093;75,885178;171093;75,885178;0;0;
BT;26.09.2021;Wahlkreis;112;Kleve;LAND;05;System-Gruppe;Ungültige;-2;1;1628;0,951529;1628;0,951529;0;0;
BT;26.09.2021;Wahlkreis;112;Kleve;LAND;05;System-Gruppe;Ungültige;-2;2;1326;0,775017;1326;0,775017;0;0;
BT;26.09.2021;Wahlkreis;112;Kleve;LAND;05;System-Gruppe;Gültige;-1;1;169465;99,048471;169465;99,048471;0;0;
BT;26.09.2021;Wahlkreis;112;Kleve;LAND;05;System-Gruppe;Gültige;-1;2;169767;99,224983;169767;99,224983;0;0;
BT;26.09.2021;Wahlkreis;112;Kleve;LAND;05;Partei;CDU;1;1;63701;37,589473;63701;37,589473;0;0;
BT;26.09.2021;Wahlkreis;112;Kleve;LAND;05;Partei;CDU;1;2;54793;32,275413;54793;32,275413;0;0;
